"","plot","species","abd","canopy","depth","density","creek","size"
"1172",41,"Acentrogobius sp",0,96.88,40,41.57142857,55.79,NA
"1173",41,"Arothron hispidus",0,96.88,40,41.57142857,55.79,NA
"1174",41,"Siganus vermiculatus",0,96.88,40,41.57142857,55.79,NA
"1175",41,"Bostrychus sinensis",0,96.88,40,41.57142857,55.79,NA
"1176",41,"Toxotes jaculatrix",0,96.88,40,41.57142857,55.79,NA
"1177",41,"Strongylura leiura",0,96.88,40,41.57142857,55.79,NA
"1178",41,"Liza macrolepsis",0,96.88,40,41.57142857,55.79,NA
"1179",41,"Scatophagus argus",0,96.88,40,41.57142857,55.79,NA
"1180",41,"Gerres limbatus",0,96.88,40,41.57142857,55.79,NA
"1181",41,"Orange fish",0,96.88,40,41.57142857,55.79,NA
"1182",41,"Apogonidae 3",0,96.88,40,41.57142857,55.79,NA
"1183",41,"Lutjanus argentimaculatus",0,96.88,40,41.57142857,55.79,NA
"1184",41,"Caranx sexfasciatus",0,96.88,40,41.57142857,55.79,NA
"1185",41,"Sphaeramia orbicularis",0,96.88,40,41.57142857,55.79,NA
"1186",41,"Chanos chanos",0,96.88,40,41.57142857,55.79,NA
"1187",41,"Plectorhinchus gibbosus",0,96.88,40,41.57142857,55.79,NA
"1188",41,"Lutjanus fulviflamma",0,96.88,40,41.57142857,55.79,NA
"1189",41,"Tetradontidae",0,96.88,40,41.57142857,55.79,NA
"1190",42,"Butis butis",1,84.66,40.7,20.14285714,34.92,15
"1191",42,"Halicampus grayii",0,84.66,40.7,20.14285714,34.92,NA
"1192",42,"Apogon amboinensis",0,84.66,40.7,20.14285714,34.92,NA
"1193",42,"Gobidae",0,84.66,40.7,20.14285714,34.92,NA
"1194",42,"Apogon hyalosoma",0,84.66,40.7,20.14285714,34.92,NA
"1195",42,"Eleotris fusca",0,84.66,40.7,20.14285714,34.92,NA
"1196",42,"Zenarchopterus dispar",0,84.66,40.7,20.14285714,34.92,NA
"1197",42,"Acentrogobius caninus",0,84.66,40.7,20.14285714,34.92,NA
"1198",42,"Glosogobius",2,84.66,40.7,20.14285714,34.92,4.9
"1199",42,"Horaichthyidae",0,84.66,40.7,20.14285714,34.92,NA
"1200",42,"Siganus lineatus",0,84.66,40.7,20.14285714,34.92,NA
"1201",42,"Acentrogobius sp",1,84.66,40.7,20.14285714,34.92,4.3
"1202",42,"Arothron hispidus",0,84.66,40.7,20.14285714,34.92,NA
"1203",42,"Siganus vermiculatus",0,84.66,40.7,20.14285714,34.92,NA
"1204",42,"Bostrychus sinensis",0,84.66,40.7,20.14285714,34.92,NA
"1205",42,"Toxotes jaculatrix",0,84.66,40.7,20.14285714,34.92,NA
"1206",42,"Strongylura leiura",0,84.66,40.7,20.14285714,34.92,NA
"1207",42,"Liza macrolepsis",0,84.66,40.7,20.14285714,34.92,NA
"1208",42,"Scatophagus argus",0,84.66,40.7,20.14285714,34.92,NA
"1209",42,"Gerres limbatus",0,84.66,40.7,20.14285714,34.92,NA
"1210",42,"Orange fish",0,84.66,40.7,20.14285714,34.92,NA
"1211",42,"Apogonidae 3",0,84.66,40.7,20.14285714,34.92,NA
"1212",42,"Lutjanus argentimaculatus",0,84.66,40.7,20.14285714,34.92,NA
"1213",42,"Caranx sexfasciatus",0,84.66,40.7,20.14285714,34.92,NA
"1214",42,"Sphaeramia orbicularis",0,84.66,40.7,20.14285714,34.92,NA
"1215",42,"Chanos chanos",0,84.66,40.7,20.14285714,34.92,NA
"1216",42,"Plectorhinchus gibbosus",0,84.66,40.7,20.14285714,34.92,NA
"1217",42,"Lutjanus fulviflamma",0,84.66,40.7,20.14285714,34.92,NA
"1218",42,"Tetradontidae",0,84.66,40.7,20.14285714,34.92,NA
"1219",43,"Butis butis",0,94.8,80.2,65.71428571,42.39,NA
"1220",43,"Halicampus grayii",0,94.8,80.2,65.71428571,42.39,NA
"1221",43,"Apogon amboinensis",0,94.8,80.2,65.71428571,42.39,NA
"1222",43,"Gobidae",0,94.8,80.2,65.71428571,42.39,NA
"1223",43,"Apogon hyalosoma",0,94.8,80.2,65.71428571,42.39,NA
"1224",43,"Eleotris fusca",0,94.8,80.2,65.71428571,42.39,NA
"1225",43,"Zenarchopterus dispar",0,94.8,80.2,65.71428571,42.39,NA
"1226",43,"Acentrogobius caninus",0,94.8,80.2,65.71428571,42.39,NA
"1227",43,"Glosogobius",2,94.8,80.2,65.71428571,42.39,5.35
"1228",43,"Horaichthyidae",0,94.8,80.2,65.71428571,42.39,NA
"1229",43,"Siganus lineatus",0,94.8,80.2,65.71428571,42.39,NA
"1230",43,"Acentrogobius sp",1,94.8,80.2,65.71428571,42.39,4.6
"1231",43,"Arothron hispidus",0,94.8,80.2,65.71428571,42.39,NA
"1232",43,"Siganus vermiculatus",0,94.8,80.2,65.71428571,42.39,NA
"1233",43,"Bostrychus sinensis",0,94.8,80.2,65.71428571,42.39,NA
"1234",43,"Toxotes jaculatrix",1,94.8,80.2,65.71428571,42.39,6.48
"1235",43,"Strongylura leiura",0,94.8,80.2,65.71428571,42.39,NA
"1236",43,"Liza macrolepsis",0,94.8,80.2,65.71428571,42.39,NA
"1237",43,"Scatophagus argus",0,94.8,80.2,65.71428571,42.39,NA
"1238",43,"Gerres limbatus",0,94.8,80.2,65.71428571,42.39,NA
"1239",43,"Orange fish",0,94.8,80.2,65.71428571,42.39,NA
"1240",43,"Apogonidae 3",0,94.8,80.2,65.71428571,42.39,NA
"1241",43,"Lutjanus argentimaculatus",0,94.8,80.2,65.71428571,42.39,NA
"1242",43,"Caranx sexfasciatus",0,94.8,80.2,65.71428571,42.39,NA
"1243",43,"Sphaeramia orbicularis",0,94.8,80.2,65.71428571,42.39,NA
"1244",43,"Chanos chanos",0,94.8,80.2,65.71428571,42.39,NA
"1245",43,"Plectorhinchus gibbosus",0,94.8,80.2,65.71428571,42.39,NA
"1246",43,"Lutjanus fulviflamma",0,94.8,80.2,65.71428571,42.39,NA
"1247",43,"Tetradontidae",0,94.8,80.2,65.71428571,42.39,NA
"1248",44,"Butis butis",0,87.78,50.9,36.71428571,42.7,NA
"1249",44,"Halicampus grayii",0,87.78,50.9,36.71428571,42.7,NA
"1250",44,"Apogon amboinensis",0,87.78,50.9,36.71428571,42.7,NA
"1251",44,"Gobidae",0,87.78,50.9,36.71428571,42.7,NA
"1252",44,"Apogon hyalosoma",0,87.78,50.9,36.71428571,42.7,NA
"1253",44,"Eleotris fusca",0,87.78,50.9,36.71428571,42.7,NA
"1254",44,"Zenarchopterus dispar",0,87.78,50.9,36.71428571,42.7,NA
"1255",44,"Acentrogobius caninus",0,87.78,50.9,36.71428571,42.7,NA
"1256",44,"Glosogobius",4,87.78,50.9,36.71428571,42.7,7.375
"1257",44,"Horaichthyidae",1,87.78,50.9,36.71428571,42.7,2
"1258",44,"Siganus lineatus",0,87.78,50.9,36.71428571,42.7,NA
"1259",44,"Acentrogobius sp",0,87.78,50.9,36.71428571,42.7,NA
"1260",44,"Arothron hispidus",0,87.78,50.9,36.71428571,42.7,NA
"1261",44,"Siganus vermiculatus",0,87.78,50.9,36.71428571,42.7,NA
"1262",44,"Bostrychus sinensis",0,87.78,50.9,36.71428571,42.7,NA
"1263",44,"Toxotes jaculatrix",0,87.78,50.9,36.71428571,42.7,NA
"1264",44,"Strongylura leiura",0,87.78,50.9,36.71428571,42.7,NA
"1265",44,"Liza macrolepsis",0,87.78,50.9,36.71428571,42.7,NA
"1266",44,"Scatophagus argus",0,87.78,50.9,36.71428571,42.7,NA
"1267",44,"Gerres limbatus",0,87.78,50.9,36.71428571,42.7,NA
"1268",44,"Orange fish",0,87.78,50.9,36.71428571,42.7,NA
"1269",44,"Apogonidae 3",0,87.78,50.9,36.71428571,42.7,NA
"1270",44,"Lutjanus argentimaculatus",0,87.78,50.9,36.71428571,42.7,NA
"1271",44,"Caranx sexfasciatus",0,87.78,50.9,36.71428571,42.7,NA
"1272",44,"Sphaeramia orbicularis",0,87.78,50.9,36.71428571,42.7,NA
"1273",44,"Chanos chanos",0,87.78,50.9,36.71428571,42.7,NA
"1274",44,"Plectorhinchus gibbosus",0,87.78,50.9,36.71428571,42.7,NA
"1275",44,"Lutjanus fulviflamma",0,87.78,50.9,36.71428571,42.7,NA
"1276",44,"Tetradontidae",0,87.78,50.9,36.71428571,42.7,NA
"1277",45,"Butis butis",1,98.7,40.4,61.85714286,68.32,10
"1278",45,"Halicampus grayii",0,98.7,40.4,61.85714286,68.32,NA
"1279",45,"Apogon amboinensis",0,98.7,40.4,61.85714286,68.32,NA
"1280",45,"Gobidae",0,98.7,40.4,61.85714286,68.32,NA
"1281",45,"Apogon hyalosoma",0,98.7,40.4,61.85714286,68.32,NA
"1282",45,"Eleotris fusca",0,98.7,40.4,61.85714286,68.32,NA
"1283",45,"Zenarchopterus dispar",0,98.7,40.4,61.85714286,68.32,NA
"1284",45,"Acentrogobius caninus",0,98.7,40.4,61.85714286,68.32,NA
"1285",45,"Glosogobius",0,98.7,40.4,61.85714286,68.32,NA
"1286",45,"Horaichthyidae",0,98.7,40.4,61.85714286,68.32,NA
"1287",45,"Siganus lineatus",0,98.7,40.4,61.85714286,68.32,NA
"1288",45,"Acentrogobius sp",0,98.7,40.4,61.85714286,68.32,NA
"1289",45,"Arothron hispidus",0,98.7,40.4,61.85714286,68.32,NA
"1290",45,"Siganus vermiculatus",0,98.7,40.4,61.85714286,68.32,NA
"1291",45,"Bostrychus sinensis",0,98.7,40.4,61.85714286,68.32,NA
"1292",45,"Toxotes jaculatrix",0,98.7,40.4,61.85714286,68.32,NA
"1293",45,"Strongylura leiura",1,98.7,40.4,61.85714286,68.32,2.6
"1294",45,"Liza macrolepsis",0,98.7,40.4,61.85714286,68.32,NA
"1295",45,"Scatophagus argus",0,98.7,40.4,61.85714286,68.32,NA
"1296",45,"Gerres limbatus",0,98.7,40.4,61.85714286,68.32,NA
"1297",45,"Orange fish",0,98.7,40.4,61.85714286,68.32,NA
"1298",45,"Apogonidae 3",0,98.7,40.4,61.85714286,68.32,NA
"1299",45,"Lutjanus argentimaculatus",0,98.7,40.4,61.85714286,68.32,NA
"1300",45,"Caranx sexfasciatus",0,98.7,40.4,61.85714286,68.32,NA
"1301",45,"Sphaeramia orbicularis",0,98.7,40.4,61.85714286,68.32,NA
"1302",45,"Chanos chanos",0,98.7,40.4,61.85714286,68.32,NA
"1303",45,"Plectorhinchus gibbosus",0,98.7,40.4,61.85714286,68.32,NA
"1304",45,"Lutjanus fulviflamma",0,98.7,40.4,61.85714286,68.32,NA
"1305",45,"Tetradontidae",0,98.7,40.4,61.85714286,68.32,NA
"1306",46,"Butis butis",0,95.32,30.6,33.42857143,32.11,NA
"1307",46,"Halicampus grayii",0,95.32,30.6,33.42857143,32.11,NA
"1308",46,"Apogon amboinensis",0,95.32,30.6,33.42857143,32.11,NA
"1309",46,"Gobidae",0,95.32,30.6,33.42857143,32.11,NA
"1310",46,"Apogon hyalosoma",0,95.32,30.6,33.42857143,32.11,NA
"1311",46,"Eleotris fusca",0,95.32,30.6,33.42857143,32.11,NA
"1312",46,"Zenarchopterus dispar",0,95.32,30.6,33.42857143,32.11,NA
"1313",46,"Acentrogobius caninus",0,95.32,30.6,33.42857143,32.11,NA
"1314",46,"Glosogobius",0,95.32,30.6,33.42857143,32.11,NA
"1315",46,"Horaichthyidae",3,95.32,30.6,33.42857143,32.11,2
"1316",46,"Siganus lineatus",0,95.32,30.6,33.42857143,32.11,NA
"1317",46,"Acentrogobius sp",0,95.32,30.6,33.42857143,32.11,NA
"1318",46,"Arothron hispidus",0,95.32,30.6,33.42857143,32.11,NA
"1319",46,"Siganus vermiculatus",0,95.32,30.6,33.42857143,32.11,NA
"1320",46,"Bostrychus sinensis",0,95.32,30.6,33.42857143,32.11,NA
"1321",46,"Toxotes jaculatrix",0,95.32,30.6,33.42857143,32.11,NA
"1322",46,"Strongylura leiura",0,95.32,30.6,33.42857143,32.11,NA
"1323",46,"Liza macrolepsis",0,95.32,30.6,33.42857143,32.11,NA
"1324",46,"Scatophagus argus",0,95.32,30.6,33.42857143,32.11,NA
"1325",46,"Gerres limbatus",0,95.32,30.6,33.42857143,32.11,NA
"1326",46,"Orange fish",0,95.32,30.6,33.42857143,32.11,NA
"1327",46,"Apogonidae 3",0,95.32,30.6,33.42857143,32.11,NA
"1328",46,"Lutjanus argentimaculatus",0,95.32,30.6,33.42857143,32.11,NA
"1329",46,"Caranx sexfasciatus",0,95.32,30.6,33.42857143,32.11,NA
"1330",46,"Sphaeramia orbicularis",0,95.32,30.6,33.42857143,32.11,NA
"1331",46,"Chanos chanos",0,95.32,30.6,33.42857143,32.11,NA
"1332",46,"Plectorhinchus gibbosus",0,95.32,30.6,33.42857143,32.11,NA
"1333",46,"Lutjanus fulviflamma",0,95.32,30.6,33.42857143,32.11,NA
"1334",46,"Tetradontidae",0,95.32,30.6,33.42857143,32.11,NA
"1335",47,"Butis butis",0,99.22,30,58.28571429,45.9,NA
"1336",47,"Halicampus grayii",0,99.22,30,58.28571429,45.9,NA
"1337",47,"Apogon amboinensis",1,99.22,30,58.28571429,45.9,6.8
"1338",47,"Gobidae",0,99.22,30,58.28571429,45.9,NA
"1339",47,"Apogon hyalosoma",0,99.22,30,58.28571429,45.9,NA
"1340",47,"Eleotris fusca",0,99.22,30,58.28571429,45.9,NA
"1341",47,"Zenarchopterus dispar",0,99.22,30,58.28571429,45.9,NA
"1342",47,"Acentrogobius caninus",0,99.22,30,58.28571429,45.9,NA
"1343",47,"Glosogobius",0,99.22,30,58.28571429,45.9,NA
"1344",47,"Horaichthyidae",28,99.22,30,58.28571429,45.9,2.018
"1345",47,"Siganus lineatus",0,99.22,30,58.28571429,45.9,NA
"1346",47,"Acentrogobius sp",0,99.22,30,58.28571429,45.9,NA
"1347",47,"Arothron hispidus",0,99.22,30,58.28571429,45.9,NA
"1348",47,"Siganus vermiculatus",0,99.22,30,58.28571429,45.9,NA
"1349",47,"Bostrychus sinensis",0,99.22,30,58.28571429,45.9,NA
"1350",47,"Toxotes jaculatrix",0,99.22,30,58.28571429,45.9,NA
"1351",47,"Strongylura leiura",0,99.22,30,58.28571429,45.9,NA
"1352",47,"Liza macrolepsis",0,99.22,30,58.28571429,45.9,NA
"1353",47,"Scatophagus argus",0,99.22,30,58.28571429,45.9,NA
"1354",47,"Gerres limbatus",0,99.22,30,58.28571429,45.9,NA
"1355",47,"Orange fish",0,99.22,30,58.28571429,45.9,NA
"1356",47,"Apogonidae 3",0,99.22,30,58.28571429,45.9,NA
"1357",47,"Lutjanus argentimaculatus",0,99.22,30,58.28571429,45.9,NA
"1358",47,"Caranx sexfasciatus",0,99.22,30,58.28571429,45.9,NA
"1359",47,"Sphaeramia orbicularis",0,99.22,30,58.28571429,45.9,NA
"1360",47,"Chanos chanos",0,99.22,30,58.28571429,45.9,NA
"1361",47,"Plectorhinchus gibbosus",0,99.22,30,58.28571429,45.9,NA
"1362",47,"Lutjanus fulviflamma",0,99.22,30,58.28571429,45.9,NA
"1363",47,"Tetradontidae",0,99.22,30,58.28571429,45.9,NA
"1364",48,"Butis butis",0,79.72,40.6,25.85714286,43.63,NA
"1365",48,"Halicampus grayii",0,79.72,40.6,25.85714286,43.63,NA
"1366",48,"Apogon amboinensis",0,79.72,40.6,25.85714286,43.63,NA
"1367",48,"Gobidae",0,79.72,40.6,25.85714286,43.63,NA
"1368",48,"Apogon hyalosoma",0,79.72,40.6,25.85714286,43.63,NA
"1369",48,"Eleotris fusca",0,79.72,40.6,25.85714286,43.63,NA
"1370",48,"Zenarchopterus dispar",1,79.72,40.6,25.85714286,43.63,12.4
"1371",48,"Acentrogobius caninus",0,79.72,40.6,25.85714286,43.63,NA
"1372",48,"Glosogobius",0,79.72,40.6,25.85714286,43.63,NA
"1373",48,"Horaichthyidae",0,79.72,40.6,25.85714286,43.63,NA
"1374",48,"Siganus lineatus",0,79.72,40.6,25.85714286,43.63,NA
"1375",48,"Acentrogobius sp",0,79.72,40.6,25.85714286,43.63,NA
"1376",48,"Arothron hispidus",0,79.72,40.6,25.85714286,43.63,NA
"1377",48,"Siganus vermiculatus",0,79.72,40.6,25.85714286,43.63,NA
"1378",48,"Bostrychus sinensis",1,79.72,40.6,25.85714286,43.63,10
"1379",48,"Toxotes jaculatrix",0,79.72,40.6,25.85714286,43.63,NA
"1380",48,"Strongylura leiura",0,79.72,40.6,25.85714286,43.63,NA
"1381",48,"Liza macrolepsis",0,79.72,40.6,25.85714286,43.63,NA
"1382",48,"Scatophagus argus",0,79.72,40.6,25.85714286,43.63,NA
"1383",48,"Gerres limbatus",0,79.72,40.6,25.85714286,43.63,NA
"1384",48,"Orange fish",0,79.72,40.6,25.85714286,43.63,NA
"1385",48,"Apogonidae 3",0,79.72,40.6,25.85714286,43.63,NA
"1386",48,"Lutjanus argentimaculatus",0,79.72,40.6,25.85714286,43.63,NA
"1387",48,"Caranx sexfasciatus",0,79.72,40.6,25.85714286,43.63,NA
"1388",48,"Sphaeramia orbicularis",0,79.72,40.6,25.85714286,43.63,NA
"1389",48,"Chanos chanos",0,79.72,40.6,25.85714286,43.63,NA
"1390",48,"Plectorhinchus gibbosus",0,79.72,40.6,25.85714286,43.63,NA
"1391",48,"Lutjanus fulviflamma",0,79.72,40.6,25.85714286,43.63,NA
"1392",48,"Tetradontidae",0,79.72,40.6,25.85714286,43.63,NA
"1393",49,"Butis butis",0,99.74,30.5,35.42857143,63.85,NA
"1394",49,"Halicampus grayii",1,99.74,30.5,35.42857143,63.85,6.5
"1395",49,"Apogon amboinensis",0,99.74,30.5,35.42857143,63.85,NA
"1396",49,"Gobidae",0,99.74,30.5,35.42857143,63.85,NA
"1397",49,"Apogon hyalosoma",0,99.74,30.5,35.42857143,63.85,NA
"1398",49,"Eleotris fusca",0,99.74,30.5,35.42857143,63.85,NA
"1399",49,"Zenarchopterus dispar",0,99.74,30.5,35.42857143,63.85,NA
"1400",49,"Acentrogobius caninus",0,99.74,30.5,35.42857143,63.85,NA
"1401",49,"Glosogobius",0,99.74,30.5,35.42857143,63.85,NA
"1402",49,"Horaichthyidae",2,99.74,30.5,35.42857143,63.85,2
"1403",49,"Siganus lineatus",0,99.74,30.5,35.42857143,63.85,NA
"1404",49,"Acentrogobius sp",1,99.74,30.5,35.42857143,63.85,1
"1405",49,"Arothron hispidus",0,99.74,30.5,35.42857143,63.85,NA
"1406",49,"Siganus vermiculatus",0,99.74,30.5,35.42857143,63.85,NA
"1407",49,"Bostrychus sinensis",0,99.74,30.5,35.42857143,63.85,NA
"1408",49,"Toxotes jaculatrix",0,99.74,30.5,35.42857143,63.85,NA
"1409",49,"Strongylura leiura",0,99.74,30.5,35.42857143,63.85,NA
"1410",49,"Liza macrolepsis",0,99.74,30.5,35.42857143,63.85,NA
"1411",49,"Scatophagus argus",0,99.74,30.5,35.42857143,63.85,NA
"1412",49,"Gerres limbatus",0,99.74,30.5,35.42857143,63.85,NA
"1413",49,"Orange fish",0,99.74,30.5,35.42857143,63.85,NA
"1414",49,"Apogonidae 3",0,99.74,30.5,35.42857143,63.85,NA
"1415",49,"Lutjanus argentimaculatus",0,99.74,30.5,35.42857143,63.85,NA
"1416",49,"Caranx sexfasciatus",0,99.74,30.5,35.42857143,63.85,NA
"1417",49,"Sphaeramia orbicularis",0,99.74,30.5,35.42857143,63.85,NA
"1418",49,"Chanos chanos",0,99.74,30.5,35.42857143,63.85,NA
"1419",49,"Plectorhinchus gibbosus",0,99.74,30.5,35.42857143,63.85,NA
"1420",49,"Lutjanus fulviflamma",0,99.74,30.5,35.42857143,63.85,NA
"1421",49,"Tetradontidae",0,99.74,30.5,35.42857143,63.85,NA
"1422",50,"Butis butis",0,92.2,30.5,33,17.48,NA
"1423",50,"Halicampus grayii",0,92.2,30.5,33,17.48,NA
"1424",50,"Apogon amboinensis",0,92.2,30.5,33,17.48,NA
"1425",50,"Gobidae",0,92.2,30.5,33,17.48,NA
"1426",50,"Apogon hyalosoma",0,92.2,30.5,33,17.48,NA
"1427",50,"Eleotris fusca",0,92.2,30.5,33,17.48,NA
"1428",50,"Zenarchopterus dispar",1,92.2,30.5,33,17.48,10
"1429",50,"Acentrogobius caninus",0,92.2,30.5,33,17.48,NA
"1430",50,"Glosogobius",0,92.2,30.5,33,17.48,NA
"1431",50,"Horaichthyidae",3,92.2,30.5,33,17.48,2
"1432",50,"Siganus lineatus",0,92.2,30.5,33,17.48,NA
"1433",50,"Acentrogobius sp",15,92.2,30.5,33,17.48,1.5
"1434",50,"Arothron hispidus",0,92.2,30.5,33,17.48,NA
"1435",50,"Siganus vermiculatus",0,92.2,30.5,33,17.48,NA
"1436",50,"Bostrychus sinensis",0,92.2,30.5,33,17.48,NA
"1437",50,"Toxotes jaculatrix",0,92.2,30.5,33,17.48,NA
"1438",50,"Strongylura leiura",0,92.2,30.5,33,17.48,NA
"1439",50,"Liza macrolepsis",0,92.2,30.5,33,17.48,NA
"1440",50,"Scatophagus argus",0,92.2,30.5,33,17.48,NA
"1441",50,"Gerres limbatus",0,92.2,30.5,33,17.48,NA
"1442",50,"Orange fish",0,92.2,30.5,33,17.48,NA
"1443",50,"Apogonidae 3",0,92.2,30.5,33,17.48,NA
"1444",50,"Lutjanus argentimaculatus",0,92.2,30.5,33,17.48,NA
"1445",50,"Caranx sexfasciatus",0,92.2,30.5,33,17.48,NA
"1446",50,"Sphaeramia orbicularis",0,92.2,30.5,33,17.48,NA
"1447",50,"Chanos chanos",0,92.2,30.5,33,17.48,NA
"1448",50,"Plectorhinchus gibbosus",0,92.2,30.5,33,17.48,NA
"1449",50,"Lutjanus fulviflamma",0,92.2,30.5,33,17.48,NA
"1450",50,"Tetradontidae",0,92.2,30.5,33,17.48,NA
"1451",51,"Butis butis",0,92.72,20.8,50.42857143,118.48,NA
"1452",51,"Halicampus grayii",0,92.72,20.8,50.42857143,118.48,NA
"1453",51,"Apogon amboinensis",0,92.72,20.8,50.42857143,118.48,NA
"1454",51,"Gobidae",0,92.72,20.8,50.42857143,118.48,NA
"1455",51,"Apogon hyalosoma",0,92.72,20.8,50.42857143,118.48,NA
"1456",51,"Eleotris fusca",0,92.72,20.8,50.42857143,118.48,NA
"1457",51,"Zenarchopterus dispar",0,92.72,20.8,50.42857143,118.48,NA
"1458",51,"Acentrogobius caninus",0,92.72,20.8,50.42857143,118.48,NA
"1459",51,"Glosogobius",0,92.72,20.8,50.42857143,118.48,NA
"1460",51,"Horaichthyidae",5,92.72,20.8,50.42857143,118.48,2
"1461",51,"Siganus lineatus",0,92.72,20.8,50.42857143,118.48,NA
"1462",51,"Acentrogobius sp",0,92.72,20.8,50.42857143,118.48,NA
"1463",51,"Arothron hispidus",0,92.72,20.8,50.42857143,118.48,NA
"1464",51,"Siganus vermiculatus",0,92.72,20.8,50.42857143,118.48,NA
"1465",51,"Bostrychus sinensis",0,92.72,20.8,50.42857143,118.48,NA
"1466",51,"Toxotes jaculatrix",0,92.72,20.8,50.42857143,118.48,NA
"1467",51,"Strongylura leiura",0,92.72,20.8,50.42857143,118.48,NA
"1468",51,"Liza macrolepsis",0,92.72,20.8,50.42857143,118.48,NA
"1469",51,"Scatophagus argus",0,92.72,20.8,50.42857143,118.48,NA
"1470",51,"Gerres limbatus",0,92.72,20.8,50.42857143,118.48,NA
"1471",51,"Orange fish",0,92.72,20.8,50.42857143,118.48,NA
"1472",51,"Apogonidae 3",0,92.72,20.8,50.42857143,118.48,NA
"1473",51,"Lutjanus argentimaculatus",0,92.72,20.8,50.42857143,118.48,NA
"1474",51,"Caranx sexfasciatus",0,92.72,20.8,50.42857143,118.48,NA
"1475",51,"Sphaeramia orbicularis",0,92.72,20.8,50.42857143,118.48,NA
"1476",51,"Chanos chanos",0,92.72,20.8,50.42857143,118.48,NA
"1477",51,"Plectorhinchus gibbosus",0,92.72,20.8,50.42857143,118.48,NA
"1478",51,"Lutjanus fulviflamma",0,92.72,20.8,50.42857143,118.48,NA
"1479",51,"Tetradontidae",0,92.72,20.8,50.42857143,118.48,NA
"1480",52,"Butis butis",0,95.06,30.7,54.42857143,118.06,NA
"1481",52,"Halicampus grayii",0,95.06,30.7,54.42857143,118.06,NA
"1482",52,"Apogon amboinensis",0,95.06,30.7,54.42857143,118.06,NA
"1483",52,"Gobidae",0,95.06,30.7,54.42857143,118.06,NA
"1484",52,"Apogon hyalosoma",0,95.06,30.7,54.42857143,118.06,NA
"1485",52,"Eleotris fusca",0,95.06,30.7,54.42857143,118.06,NA
"1486",52,"Zenarchopterus dispar",0,95.06,30.7,54.42857143,118.06,NA
"1487",52,"Acentrogobius caninus",0,95.06,30.7,54.42857143,118.06,NA
"1488",52,"Glosogobius",0,95.06,30.7,54.42857143,118.06,NA
"1489",52,"Horaichthyidae",8,95.06,30.7,54.42857143,118.06,1.938
"1490",52,"Siganus lineatus",0,95.06,30.7,54.42857143,118.06,NA
"1491",52,"Acentrogobius sp",0,95.06,30.7,54.42857143,118.06,NA
"1492",52,"Arothron hispidus",0,95.06,30.7,54.42857143,118.06,NA
"1493",52,"Siganus vermiculatus",0,95.06,30.7,54.42857143,118.06,NA
"1494",52,"Bostrychus sinensis",0,95.06,30.7,54.42857143,118.06,NA
"1495",52,"Toxotes jaculatrix",0,95.06,30.7,54.42857143,118.06,NA
"1496",52,"Strongylura leiura",0,95.06,30.7,54.42857143,118.06,NA
"1497",52,"Liza macrolepsis",0,95.06,30.7,54.42857143,118.06,NA
"1498",52,"Scatophagus argus",0,95.06,30.7,54.42857143,118.06,NA
"1499",52,"Gerres limbatus",0,95.06,30.7,54.42857143,118.06,NA
"1500",52,"Orange fish",0,95.06,30.7,54.42857143,118.06,NA
"1501",52,"Apogonidae 3",0,95.06,30.7,54.42857143,118.06,NA
"1502",52,"Lutjanus argentimaculatus",0,95.06,30.7,54.42857143,118.06,NA
"1503",52,"Caranx sexfasciatus",0,95.06,30.7,54.42857143,118.06,NA
"1504",52,"Sphaeramia orbicularis",0,95.06,30.7,54.42857143,118.06,NA
"1505",52,"Chanos chanos",0,95.06,30.7,54.42857143,118.06,NA
"1506",52,"Plectorhinchus gibbosus",0,95.06,30.7,54.42857143,118.06,NA
"1507",52,"Lutjanus fulviflamma",0,95.06,30.7,54.42857143,118.06,NA
"1508",52,"Tetradontidae",0,95.06,30.7,54.42857143,118.06,NA
"1509",53,"Butis butis",0,97.4,50,39.85714286,119,NA
"1510",53,"Halicampus grayii",0,97.4,50,39.85714286,119,NA
"1511",53,"Apogon amboinensis",0,97.4,50,39.85714286,119,NA
"1512",53,"Gobidae",0,97.4,50,39.85714286,119,NA
"1513",53,"Apogon hyalosoma",0,97.4,50,39.85714286,119,NA
"1514",53,"Eleotris fusca",0,97.4,50,39.85714286,119,NA
"1515",53,"Zenarchopterus dispar",0,97.4,50,39.85714286,119,NA
"1516",53,"Acentrogobius caninus",0,97.4,50,39.85714286,119,NA
"1517",53,"Glosogobius",0,97.4,50,39.85714286,119,NA
"1518",53,"Horaichthyidae",0,97.4,50,39.85714286,119,NA
"1519",53,"Siganus lineatus",0,97.4,50,39.85714286,119,NA
"1520",53,"Acentrogobius sp",0,97.4,50,39.85714286,119,NA
"1521",53,"Arothron hispidus",0,97.4,50,39.85714286,119,NA
"1522",53,"Siganus vermiculatus",0,97.4,50,39.85714286,119,NA
