"","Grid.No","Plot.No","Family","Species","Size","Max.Length","Type","Creek","Canopy","Depth","Density","Mouth","Salinity","Crab","Spread","CM","Class","count"
"961",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"962",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"963",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"964",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"965",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"966",18,5,"Apogonidae","Apogonidae 3",2,0,"E",165.9,95.06,32.3,5.571428571,354,30.8,4,1.670475595,514.69,2,1
"967",19,1,"Horaichthyidae","Horaichthyidae",2,3,"E",271.97,91.68,20,16.28571429,473.34,30.8,0,0.838717601,518.02,2,1
"968",19,1,"Horaichthyidae","Horaichthyidae",2,3,"E",271.97,91.68,20,16.28571429,473.34,30.8,0,0.838717601,518.02,2,1
"969",19,1,"Horaichthyidae","Horaichthyidae",2,3,"E",271.97,91.68,20,16.28571429,473.34,30.8,0,0.838717601,518.02,2,1
"970",19,2,"Belonidae","Strongylura leiura",15.8,100,"E",277.22,99.48,30.9,10.42857143,477.6,30.8,12,0.748635672,515.33,16,1
"971",19,2,"Belonidae","Strongylura leiura",12.2,100,"E",277.22,99.48,30.9,10.42857143,477.6,30.8,12,0.748635672,515.33,14,1
"972",19,2,"Belonidae","Strongylura leiura",12.5,100,"E",277.22,99.48,30.9,10.42857143,477.6,30.8,12,0.748635672,515.33,14,1
"973",19,3,"Apogonidae","Apogonidae 3",1,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"974",19,3,"Apogonidae","Apogonidae 3",1,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"975",19,3,"Apogonidae","Apogonidae 3",1,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"976",19,3,"Apogonidae","Apogonidae 3",1,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"977",19,3,"Apogonidae","Apogonidae 3",1,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"978",19,3,"Apogonidae","Apogonidae 3",1,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"979",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"980",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"981",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"982",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"983",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"984",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"985",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"986",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"987",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"988",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"989",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"990",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"991",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"992",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"993",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"994",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"995",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"996",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"997",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"998",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"999",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1000",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1001",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1002",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1003",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1004",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1005",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1006",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1007",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1008",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1009",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1010",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1011",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1012",19,3,"Apogonidae","Apogonidae 3",2,0,"E",255.59,96.88,60,25.71428571,432.29,30.8,6,0.49584695,502.16,2,1
"1013",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1014",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1015",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1016",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1017",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1018",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1019",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1020",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1021",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1022",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1023",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1024",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1025",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1026",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1027",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1028",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1029",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1030",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1031",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1032",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1033",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1034",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1035",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1036",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1037",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1038",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1039",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1040",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1041",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1042",19,4,"Apogonidae","Apogonidae 3",2,0,"E",258.85,98.44,40.7,19.57142857,452.46,30.8,14,0.548611896,517.69,2,1
"1043",19,5,"Apogonidae","Apogonidae 3",2.5,0,"E",294.36,96.1,30.9,17.14285714,472.15,30.8,2,0.688093178,32.41,4,1
"1044",19,5,"Apogonidae","Apogonidae 3",2.5,0,"E",294.36,96.1,30.9,17.14285714,472.15,30.8,2,0.688093178,32.41,4,1
"1045",19,5,"Apogonidae","Apogonidae 3",2.5,0,"E",294.36,96.1,30.9,17.14285714,472.15,30.8,2,0.688093178,32.41,4,1
"1046",19,5,"Apogonidae","Apogonidae 3",2.5,0,"E",294.36,96.1,30.9,17.14285714,472.15,30.8,2,0.688093178,32.41,4,1
"1047",19,5,"Apogonidae","Apogonidae 3",2.5,0,"E",294.36,96.1,30.9,17.14285714,472.15,30.8,2,0.688093178,32.41,4,1
"1048",19,5,"Apogonidae","Apogonidae 3",2.5,0,"E",294.36,96.1,30.9,17.14285714,472.15,30.8,2,0.688093178,32.41,4,1
"1049",20,1,NA,NA,0,0,NA,274.24,79.2,9,7.714285714,430.83,30.72,0,0.606699377,530.44,0,1
"1050",20,2,"Horaichthyidae","Horaichthyidae",2,3,"E",272.6,98.44,10.8,20,414.35,30.72,6,0.497493719,515.85,2,1
"1051",20,2,"Horaichthyidae","Horaichthyidae",2,3,"E",272.6,98.44,10.8,20,414.35,30.72,6,0.497493719,515.85,2,1
"1052",20,2,"Horaichthyidae","Horaichthyidae",2,3,"E",272.6,98.44,10.8,20,414.35,30.72,6,0.497493719,515.85,2,1
"1053",20,2,"Horaichthyidae","Horaichthyidae",2,3,"E",272.6,98.44,10.8,20,414.35,30.72,6,0.497493719,515.85,2,1
"1054",20,2,"Horaichthyidae","Horaichthyidae",2,3,"E",272.6,98.44,10.8,20,414.35,30.72,6,0.497493719,515.85,2,1
"1055",20,2,"Horaichthyidae","Horaichthyidae",2,3,"E",272.6,98.44,10.8,20,414.35,30.72,6,0.497493719,515.85,2,1
"1056",20,2,"Horaichthyidae","Horaichthyidae",2,3,"E",272.6,98.44,10.8,20,414.35,30.72,6,0.497493719,515.85,2,1
"1057",20,3,NA,NA,0,0,NA,253.14,94.28,40,29.42857143,383.4,30.72,4,0.50852073,501.82,0,1
"1058",20,4,"Mugilidae","Liza macrolepsis",10.3,60,"E",297.91,92.46,20.7,18.71428571,426.22,30.72,21,0.65131997,519.21,12,1
"1059",20,4,"Mugilidae","Liza macrolepsis",12,60,"E",297.91,92.46,20.7,18.71428571,426.22,30.72,21,0.65131997,519.21,12,1
"1060",20,4,"Mugilidae","Liza macrolepsis",8.5,60,"E",297.91,92.46,20.7,18.71428571,426.22,30.72,21,0.65131997,519.21,10,1
"1061",20,4,"Horaichthyidae","Horaichthyidae",2,3,"E",297.91,92.46,20.7,18.71428571,426.22,30.72,21,0.65131997,519.21,2,1
"1062",20,4,"Horaichthyidae","Horaichthyidae",2,3,"E",297.91,92.46,20.7,18.71428571,426.22,30.72,21,0.65131997,519.21,2,1
"1063",20,4,"Horaichthyidae","Horaichthyidae",2,3,"E",297.91,92.46,20.7,18.71428571,426.22,30.72,21,0.65131997,519.21,2,1
"1064",20,4,"Horaichthyidae","Horaichthyidae",2,3,"E",297.91,92.46,20.7,18.71428571,426.22,30.72,21,0.65131997,519.21,2,1
"1065",20,4,"Horaichthyidae","Horaichthyidae",2,3,"E",297.91,92.46,20.7,18.71428571,426.22,30.72,21,0.65131997,519.21,2,1
"1066",20,4,"Horaichthyidae","Horaichthyidae",2,3,"E",297.91,92.46,20.7,18.71428571,426.22,30.72,21,0.65131997,519.21,2,1
"1067",20,5,"Horaichthyidae","Horaichthyidae",2,3,"E",241.11,93.76,20.4,17.71428571,386.29,30.8,10,0.540202201,516.25,2,1
"1068",20,5,"Horaichthyidae","Horaichthyidae",2,3,"E",241.11,93.76,20.4,17.71428571,386.29,30.8,10,0.540202201,516.25,2,1
"1069",20,5,"Horaichthyidae","Horaichthyidae",2,3,"E",241.11,93.76,20.4,17.71428571,386.29,30.8,10,0.540202201,516.25,2,1
"1070",20,5,"Horaichthyidae","Horaichthyidae",2,3,"E",241.11,93.76,20.4,17.71428571,386.29,30.8,10,0.540202201,516.25,2,1
"1071",20,5,"Horaichthyidae","Horaichthyidae",2,3,"E",241.11,93.76,20.4,17.71428571,386.29,30.8,10,0.540202201,516.25,2,1
"1072",21,1,"Horaichthyidae","Horaichthyidae",2,3,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1073",21,1,"Horaichthyidae","Horaichthyidae",2,3,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1074",21,1,"Horaichthyidae","Horaichthyidae",2,3,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1075",21,1,"Horaichthyidae","Horaichthyidae",2,3,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1076",21,1,"Horaichthyidae","Horaichthyidae",2,3,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1077",21,1,"Horaichthyidae","Horaichthyidae",2,3,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1078",21,1,"Horaichthyidae","Horaichthyidae",2,3,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1079",21,1,"Horaichthyidae","Horaichthyidae",2,3,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1080",21,1,"Horaichthyidae","Horaichthyidae",2,3,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1081",21,1,"Horaichthyidae","Horaichthyidae",2,3,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1082",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1083",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1084",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1085",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1086",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1087",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1088",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1089",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1090",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1091",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1092",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1093",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1094",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1095",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1096",21,1,"Apogonidae","Apogonidae 3",2,0,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,2,1
"1097",21,1,"Eleotrididae","Eleotris fusca",20,26,"E",30.82,76.6,60,3,124.91,30.8,5,0.577350269,161.41,20,1
"1098",21,2,"Carangidae","Caranx sexfasciatus",7.9,120,"R",25.56,0,90.4,0,181.58,30.8,3,0,208.71,8,1
"1099",21,2,"Tetradontidae","Tetradontidae",3.8,0,"R",25.56,0,90.4,0,181.58,30.8,3,0,208.71,4,1
"1100",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1101",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1102",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1103",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1104",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1105",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1106",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1107",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1108",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1109",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1110",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1111",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1112",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1113",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1114",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1115",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1116",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1117",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1118",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1119",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1120",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1121",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1122",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1123",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1124",21,3,"Horaichthyidae","Horaichthyidae",2,3,"E",20.03,0,90.2,0,150.8,30.8,0,0,190.3,2,1
"1125",21,4,"Eleotrididae","Eleotris fusca",20,26,"E",48.08,84.4,50,39.42857143,171.16,30.8,3,0.345851632,204.4,20,1
"1126",21,5,"Eleotrididae","Butis butis",12,15,"E",6.39,96.36,110,25.28571429,126.26,30.8,5,0.734825349,161.17,12,1
"1127",22,1,NA,NA,0,0,"E",88.87,76.86,60.2,13.57142857,253.23,30.8,15,0.418677512,234.29,0,1
"1128",22,2,"Apogonidae","Apogon hyalosoma",10.8,17,"E",139.19,87.52,45.8,33.42857143,284.62,30.8,12,0.348799289,232.18,12,1
"1129",22,2,"Apogonidae","Apogon hyalosoma",12.2,17,"E",139.19,87.52,45.8,33.42857143,284.62,30.8,12,0.348799289,232.18,14,1
"1130",22,2,"Apogonidae","Apogon hyalosoma",9.4,17,"E",139.19,87.52,45.8,33.42857143,284.62,30.8,12,0.348799289,232.18,10,1
"1131",22,2,"Hemiramphidae","Zenarchopterus dispar",8.6,19,"E",139.19,87.52,45.8,33.42857143,284.62,30.8,12,0.348799289,232.18,10,1
"1132",22,2,"Hemiramphidae","Zenarchopterus dispar",13.2,19,"E",139.19,87.52,45.8,33.42857143,284.62,30.8,12,0.348799289,232.18,14,1
"1133",22,3,"Toxotidae","Toxotes jaculatrix",2.3,30,"E",114.97,86.22,48.3,17.28571429,254.47,30.8,16,0.64222197,225.17,4,1
"1134",22,3,"Toxotidae","Toxotes jaculatrix",6.9,30,"E",114.97,86.22,48.3,17.28571429,254.47,30.8,16,0.64222197,225.17,8,1
"1135",22,3,"Toxotidae","Toxotes jaculatrix",7,30,"E",114.97,86.22,48.3,17.28571429,254.47,30.8,16,0.64222197,225.17,8,1
"1136",22,4,"Apogonidae","Apogon amboinensis",6.8,7,"E",71.16,79.72,52.3,16.42857143,246.37,30.8,4,0.451225315,217.15,8,1
"1137",22,4,"Apogonidae","Apogon amboinensis",6.2,7,"E",71.16,79.72,52.3,16.42857143,246.37,30.8,4,0.451225315,217.15,8,1
"1138",22,4,"Hemiramphidae","Zenarchopterus dispar",12.3,19,"E",71.16,79.72,52.3,16.42857143,246.37,30.8,4,0.451225315,217.15,14,1
"1139",22,4,"Hemiramphidae","Zenarchopterus dispar",10.6,19,"E",71.16,79.72,52.3,16.42857143,246.37,30.8,4,0.451225315,217.15,12,1
"1140",22,5,NA,NA,0,0,NA,113.19,86.48,40.5,13.28571429,232.39,30.8,5,0.554328626,227.3,0,1
